Date and Time Downloaded : 01/01/2021 11:34:35 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000160","160","PAG-ASA RURAL HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","59 PERIMETER STREET","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","PAG-ASA","037107017","2200","","","","olongapochd@gmail.com","ochdept@yahoo.com.ph","","VALDEZ","MARIA EDITHA","SANTOS","Rural Health Physician","","",""
"DOH000000000000164","164","WEST BAJAC-BAJAC HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","DAVIDSON STREET","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","WEST BAJAC-BAJAC","037107019","2200","+63 472225173","","","wbbhc@yahoo.com.ph","olongapochd@gmail.com","","TAMAYO","ARNILDO","CASTRO","City Health Officer","","",""
"DOH000000000000181","181","SAN LUIS RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","SAN LUIS","035417000","SANTA MONICA","035417014","2014"," "," "," "," "," "," ","ANGELES","GILBERT","DONATO","Rural Health Physician","","",""
"DOH000000000000184","184","LUBAO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CUTUD"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","LUBAO","035408000","SANTO TOMAS (POB.)","035408045","2005"," "," "," ","erln77@yahoo.com"," "," ","NICDAO","EUGENE RAYMUND","LAYOS","Rural Health Physician","","",""
"DOH000000000000189","189","TARLAC CITY HEALTH CENTER X"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CITY OF TARLAC (Capital)","036916000","TIBAG","036916088","2300"," "," "," "," "," "," ","MARTIN","LOIDA","DG.","Rural Health Physician","","",""
"DOH000000000000191","191","MAGALANG RURAL HEALTH UNIT I","DON COJUANGCO HEALTH CENTER"," "," ","Rural Health Unit","Government","Local Government Unit"," ","MUNICIPAL COMPOUND","DON COJUANGCO","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","MAGALANG","035411000","SAN NICOLAS 1ST (POB.)","035411013","2011","+63 453434218"," "," ","suzettevitug@yahoo.com"," "," ","YALUNG","SUZETTE","VITUG","Municipal Health Officer","","",""
"DOH000000000000192","192","PLARIDEL RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 2"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","PLARIDEL","031417000","DAMPOL","031417008","3004","+63 447919678"," "," "," "," "," ","VICTORIA","WILMA","C.","Municipal Health Officer","","",""
"DOH000000000000211","211","BALANGA RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","J. P RIZAL STREET","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","CITY OF BALANGA (Capital)","030803000","PTO. RIVAS ITAAS","030803015","2100","+63 472372215","","","","","","CHUA","CESAR","CUESTA","Rural Health Physician","","",""
"DOH000000000000213","213","SCIENCE CITY OF MUÑOZ HEALTH OFFICE I","","","","Rural Health Unit","Government","Local Government Unit","","D. DELOS SANTOS STREET","TB DOTS BUILDING 1ST FLOOR","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SCIENCE CITY OF MU?OZ","034917000","POBLACION WEST","034917029","3119","+63 444565921","","+63 444565020","","","","GADONG","SHIRLEY","ANGELLANO","Public Health Nurse","","",""
"DOH000000000000811","811","ALIAGA RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTO ROSARIO EXTENSION"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","ALIAGA","034901000","SANTO ROSARIO","034901038","3111"," "," "," ","rhualiaga@yahoo.com","jane_lopez10@yahoo.com"," ","SOLIMAN","JEANA","FERNANDEZ","Rural Health Physician","","",""
"DOH000000000000815","815","ANGELES RURAL HEALTH UNIT IV","","","","Rural Health Unit","Government","Local Government Unit","","BALIBAGO","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ANGELES CITY","035401000","BALIBAGO","035401003","2009","","","","","","","PATIO","CHRISTINE JOY","SAVELLIANO","Rural Health Physician","","",""
"DOH000000000000882","882","PORAC RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","AGUAS SUBDIVISION, PUROK 4"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","PORAC","035415000","MANIBAUG LIBUTAD","035415017","2008"," "," "," ","sxyman_14@yahoo.com"," "," ","LACANLALE","EDGAR CORNELLO","DIZON","Rural Health Physician","","",""
"DOH000000000000890","890","SAN ANTONIO RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 7"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SAN ANTONIO","034924000","SANTO CRISTO","034924015","3108"," "," "," "," "," "," ","COSTALES","BIBIANA","NAVAL","Rural Health Midwife","","",""
"DOH000000000000896","896","SAN MIGUEL RURAL HEALTH UNIT IV (BULIRAN)","","","","Rural Health Unit","Government","Local Government Unit","","ZONE 1","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","SAN MIGUEL","031421000","BULIRAN","031421014","3011","","","","","","","RAMOS","RAMIL","PIZARRO","Rural Health Physician","","",""
"DOH000000000000907","907","TALAVERA RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","PUROK 5","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","TALAVERA","034930000","SAN RICARDO","034930052","3114","","","","","","","LUCAS","YOLANDA","CORONEL","Rural Health Physician","","",""
"DOH000000000001379","1379","CANDELARIA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CABALLERO STREET"," ","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","CANDELARIA","037103000","POBLACION","037103015","2212"," "," "," "," "," "," ","MANIAGO","LYNN","M.","Municipal Health Officer","","",""
"DOH000000000001390","1390","ABUCAY RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","DECENA AVENUE","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","ABUCAY","030801000","SALIAN","030801010","2114","+63 472371277","","","abucayrhu@gmail.com","","","CANOY","ARLENE","GUANZON","Municipal Health Officer","","",""
"DOH000000000001394","1394","SANTA MARIA RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","JOSE CORAZON DE JESUS"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","SANTA MARIA","031423000","POBLACION","031423016","3022","+63 446413372"," "," "," "," "," ","BAUTISTA","ESTELITA","GIRON","Rural Health Midwife","","",""
"DOH000000000001402","1402","SAN JOSE CITY RURAL HEALTH UNIT III"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZONE 9, STREET CECILIA"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SAN JOSE CITY","034926000","ABAR IST","034926002","3121","+63 445112857"," ","+63 445112857","dr_rizzamiranda@yahoo.com"," "," ","ESGUERRA","RIZZA GREGORIA","MIRANDA","Rural Health Physician","","",""
"DOH000000000001409","1409","GAPAN CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","MAHARLIKA HI WAY","GAPAN CITY HALL","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CITY OF GAPAN","034908000","BAYANIHAN","034908001","3105","+63 444860513","","+63 444865502","chogapan@yahoo.com","","","BAUTISTA","MA. ARACERI CARINA","","City Health Officer","","",""
"DOH000000000001410","1410","DIPACULAO MUNICIPAL HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","GENERAL LUNA STREET","","REGION III (CENTRAL LUZON)","030000000","AURORA","037700000","DIPACULAO","037706000","NORTH POBLACION","037706019","3203","","","","RHUDIPACULAO2016@YAHOO.COM","","","PARILLA","ARTURO JR.","ARELLANO","Municipal Health Officer","","",""
"DOH000000000001441","1441","TALUGTUG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","TALUGTUG","034931000","QUEZON (POB.)","034931017","3118","+63 446110488"," "," "," "," "," ","CALLANTA","MARIE JO","GONZALES","Municipal Health Officer","","",""
"DOH000000000001446","1446","SAN ISIDRO RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 4, RIZAL STREET"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SAN ISIDRO","034925000","POBLACION","034925006","3106"," "," "," "," "," "," ","VALMONTE","LORENZA","DOMINGO","Rural Health Physician","","",""
"DOH000000000001511","1511","JAEN RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","JAEN","034912000","SAPANG","034912029","3109","+63 444867099"," "," ","ettelimquetua@ymail.com"," "," ","SANTOS","MILGRACE","OCAMPO","Municipal Health Officer","","",""
"DOH000000000001539","1539","BALANGA CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","DON MANUEL STREET","DOÑA DOMINGA BUILDING CITY HALL ANNEX","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","CITY OF BALANGA (Capital)","030803000","DOÑA FRANCISCA","030803026","2100","+63 472374333","","","","","","BANZON","MARIANO ANTONIO","TIANGCO","City Health Officer","","",""
"DOH000000000001632","1632","DOÑA REMEDIOS TRINIDAD RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","DO?A REMEDIOS TRINIDAD","031424000","PULONG SAMPALOK","031424006","3009","","","","","","","VARGELEON","MA. RODELIA","Q.","","","",""
"DOH000000000001644","1644","TALAVERA RURAL HEALTH UNIT III","","","","Rural Health Unit","Government","Local Government Unit","","PUROK 3","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","TALAVERA","034930000","SAN PASCUAL","034930051","3114","","","","","","","CORONEL","CARLINE MAYE","CORONEL","Rural Health Physician","","",""
"DOH000000000001658","1658","APALIT RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GONZALES AVENUE"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","APALIT","035402000","SAN JUAN (POB.)","035402011","2016","+63 453027227"," "," ","apalitrhu1@gmail.com"," "," ","SAMILEY","ERIC VON","OCSAN","Municipal Health Officer","","",""
"DOH000000000001693","1693","SAN RAFAEL RURAL HEALTH UNIT III AND BIRTHING STATION","SAN RAFAEL COMMUNITY HOSPITAL"," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","SAN RAFAEL","031422000","POBLACION","031422023","3008"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000023608","23608","BARRETTO HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","ILO-ILO STREET","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","BARRETO","037107003","2200","","","","olongapochd@gmail.com","","","FIGUERRES","ANA VERLITA","F.","Rural Health Physician","","",""
"DOH000000000001907","1907","CUYAPO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CORPUZ STREET","DON JUAN C. COJUANGCO BUILDING","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CUYAPO","034906000","DISTRICT VI (POB. VI)","034906023","3117"," "," "," ","cuyapomho@yahoo.com"," "," ","BELMONTE","NEMESIO, JR","BERNARDO","Municipal Health Officer","","",""
"DOH000000000001987","1987","HERMOSA LYING IN AND HEALTH CENTER","HERMOSA RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","NEW MARKET","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","HERMOSA","030805000","PALIHAN","030805014","2111","+63 476120547","","","hermosa_rhu@yahoo.com.ph","","","ABAD","JOSE BISMARCK","ZABAT","Municipal Health Officer","","",""
"DOH000000000001998","1998","SAN AGUSTIN RURAL HEALTH UNIT IV","CITY OF SAN FERNANDO (CAPITAL) RURAL HEALTH UNIT IV"," "," ","Rural Health Unit","Government","Local Government Unit"," ","DIRETSO STREET"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","CITY OF SAN FERNANDO (Capital)","035416000","SAN AGUSTIN","035416024","2000","+63 459611764"," "," "," "," "," ","LAPID","MARICEL","M.","Rural Health Physician","","",""
"DOH000000000002003","2003","SCIENCE CITY OF MUÑOZ RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","D. DELOS SANTOS STREET","DON JUAN COJUANGCO MEMORIAL HEALTH CENTER","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SCIENCE CITY OF MU?OZ","034917000","POBLACION WEST","034917029","3119"," "," "," ","etr_munoz@yahoo.com"," "," ","PADILLA","JUDITH MARIE","PESEBRE","Rural Health Physician","","",""
"DOH000000000002023","2023","POBLACION RURAL HEALTH UNIT I","DINALUPIHAN RURAL HEALTH UNIT I","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","DINALUPIHAN","030804000","PADRE DANDAN (POB.)","030804023","2110","+63 476361512","","","","","","BAUTISTA","MARIA CORAZON","BAUTISTA","Rural Health Physician","","",""
"DOH000000000002057","2057","ANGELES RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ANGELES CITY","035401000","SANTO DOMINGO","035401028","2009","","","","MS_GARCIA@GMAIL.COM","","","TUAZON","MARIA CHERYL","PARAS","Rural Health Physician","","",""
"DOH000000000002078","2078","ZARAGOZA RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK BALINTAWAK"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","ZARAGOZA","034932000","DEL PILAR","034932005","3110","+63 449581590"," "," ","coffe.cappuccino18@gmail.com"," "," ","CALDERON","CHERYL","AGUILAR","Municipal Health Officer","","",""
"DOH000000000002093","2093","MARIVELES RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","MUNICIPAL COMPOUND","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","MARIVELES","030807000","SAN CARLOS","030807009","2105","+63 476334630","","","","","","VELASCO","LUZ","VILLARUZ","Rural Health Physician","","",""
"DOH000000000002098","2098","LA PAZ RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","LA PAZ","036907000","RIZAL","036907018","2314","+63 454931943","","","","","","","","","","","",""
"DOH000000000002109","2109","PANIQUI RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","PANIQUI","036910000"," "," ","2307"," "," "," "," "," "," ","UNTALAN","HECTOR"," ","Public Health Nurse","","",""
"DOH000000000002136","2136","MARIA AURORA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","675 SILVESTRE STREET","","REGION III (CENTRAL LUZON)","030000000","AURORA","037700000","MARIA AURORA","037707000","BARANGAY III (POB.)","037707007","3202","","","","MHOMARIA070@GMAIL.COM","","","NECESITO","HEZER","ESTEBAN","Municipal Health Officer","","",""
"DOH000000000002140","2140","GORDON HEIGHTS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","BLOCK 12, IPIL-IPIL STREET LONG ROAD","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","GORDON HEIGHTS","037107008","2200","+63 472235497","","","olongapochd@gmail.com","","","PALMA","LESLIE ANN","ALCAOSIN","Rural Health Physician","","",""
"DOH000000000002188","2188","MAYAPYAP SUR RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","DAMA DE NOCHE","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CABANATUAN CITY","034903000","MAYAPYAP SUR","034903053","3100","+63 449601627","","","chc1.mayapyap@gmail.com","","","GARCIA","GIOVANNI","MACEDONIO","Rural Health Physician","","",""
"DOH000000000002210","2210","APALIT RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","APALIT","035402000","TABUYUC (SANTO ROSARIO)","035402015","2016","+63 453027227"," "," ","rhu2apalitpampanga@yahoo.com"," "," ","RIVERA","JOSEPH ANTHONY","RIVERA","Municipal Health Officer","","",""
"DOH000000000002287","2287","BONGABON RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","BURGOS STREET","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","BONGABON","034902000","SANTOR","034902023","3128","","","","","","","PAYAWAL","JANETE","CAROLINO","Rural Health Physician","","",""
"DOH000000000002319","2319","BONGABON RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","ILAGAN SUBDIVISION","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","BONGABON","034902000","SINIPIT (POB.)","034902024","3128","","","","","","","ESPIRITU","ELIZABETH","PADUA","Municipal Health Officer","","",""
"DOH000000000002330","2330","ALIAGA RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTO ROSARIO EXTENSION"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","ALIAGA","034901000","SANTO ROSARIO","034901038","3111"," "," "," ","rhualiaga@yahoo.com","ndpaliaga@yahoo.com"," ","CARLOS","EDGARDO","ELBAMBUENA","Municipal Health Officer","","",""
"DOH000000000002368","2368","GENERAL MAMERTO NATIVIDAD RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK TALISAY"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","GENERAL MAMERTO NATIVIDAD","034909000","POBLACION","034909019","3125"," "," "," ","genmnatividadrhu@gmail.com","mikhail.esteban@gmail.com","www.gennatividad.gov.ph","ESTEBAN","MIKHAIL","ESTRELLA"," ","","",""
"DOH000000000002382","2382","IBA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","IBA (Capital)","037105000","ZONE 6 POB. (BAYTAN)","037105005","2201","+63 478112722"," "," "," "," "," ","ECHIPARE","RAUL","ENCINA","Rural Health Midwife","","",""
"DOH000000000002387","2387","CAMILING RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CAMILING","036903000"," "," ","2306"," "," "," "," "," "," ","TANGONAN","DALISAY"," ","Municipal Health Officer","","",""
"DOH000000000002398","2398","LUBAO RURAL HEALTH UNIT III"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SITIO BARIN"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","LUBAO","035408000","SAN ISIDRO","035408016","2005"," "," "," ","docreyalipio@yahoo.com"," "," ","ALIPIO","REYNALDO","SUING","Rural Health Physician","","",""
"DOH000000000002417","2417","MEXICO RURAL HEALTH UNIT III"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MASAGANA STREET"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","MEXICO","035413000","SANTO DOMINGO","035413042","2021"," "," "," ","rhu3.mexico@gmail.com"," "," ","REGALA","ERNESTO","LEDESMA","Rural Health Physician","","",""
"DOH000000000002434","2434","CABANGAN MUNICIPAL HEALTH OFFICE, TB DOTS CENTER AND BIRTHING CLINIC (DON COJUANGCO MEMORIAL HEALTH CENTER)","CABANGAN RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","CABANGAN","037102000","DOLORES (POB.)","037102010","2203","","","","","","","DULLAS","MIRIAN","ABADILLA","Municipal Health Officer","","",""
"DOH000000000002522","2522","VICTORIA RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 2"," ","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","VICTORIA","036917000","CALIBUNGAN","036917009","2313"," "," "," "," "," "," ","DESCALSO","JANET"," ","Municipal Health Officer","","",""
"DOH000000000002587","2587","SANTO TOMAS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","RIZAL STREET","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","SANTO TOMAS","035421000","POBLACION","035421004","2020","","","","","","","BASILIO","JERECO","TUAZON","Municipal Health Officer","","",""
"DOH000000000002608","2608","ANGELES RURAL HEALTH UNIT V","","","","Rural Health Unit","Government","Local Government Unit","","SAN PABLO STREET, SAN IGNACIO","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ANGELES CITY","035401000","PANDAN","035401018","2009","","","","","","","NEPOMUCEN","RAYMOND JOHN","SANTOS","Rural Health Physician","","",""
"DOH000000000002609","2609","MORONG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BURGOS STREET"," ","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","MORONG","030808000","POBLACION","030808004","2108"," "," "," "," "," "," ","BUGAY","EMMA","QUICIO","Rural Health Physician","","",""
"DOH000000000002663","2663","SANTA ROSA RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SANTA ROSA","034928000","RIZAL (POB.)","034928010","3101","+63 449400526"," "," "," "," "," ","SERAPIO","IRENE","DOMINGO","Public Health Nurse","","",""
